Datetime,Actual,Predicted,Residual,z_roll,iso_score,resid_rz,roll_anom,iso_anom,resid_anom,z_anom,iqr_anom,methods_agree,severity,is_anomaly,direction,flagged_by,hour,weekday
2010-04-19 17:00:00,2.6827,2.6276,0.0551,,0.061,4.2151,False,False,False,True,True,0,none,False,higher,,17,Monday
2010-04-19 18:00:00,2.1485,2.1824,-0.0339,,0.1028,-0.9739,False,False,False,False,False,0,none,False,lower,,18,Monday
2010-04-19 19:00:00,2.1935,2.1733,0.0202,,0.1243,2.1792,False,False,False,False,False,0,none,False,higher,,19,Monday
2010-04-19 20:00:00,1.8416,1.8022,0.0395,,0.1392,3.3034,False,False,False,False,False,0,none,False,higher,,20,Monday
2010-04-19 21:00:00,1.6705,1.6489,0.0216,,0.1588,2.2612,False,False,False,False,False,0,none,False,higher,,21,Monday
2010-04-19 22:00:00,0.6129,0.6298,-0.0169,,0.141,0.017,False,False,False,False,False,0,none,False,lower,,22,Monday
2010-04-19 23:00:00,0.3442,0.3597,-0.0156,,0.1685,0.0936,False,False,False,False,False,0,none,False,lower,,23,Monday
2010-04-20 00:00:00,1.0683,1.0755,-0.0073,,0.1458,0.5771,False,False,False,False,False,0,none,False,lower,,0,Tuesday
2010-04-20 01:00:00,0.4289,0.4411,-0.0123,,0.1618,0.2856,False,False,False,False,False,0,none,False,lower,,1,Tuesday
2010-04-20 02:00:00,0.4137,0.4203,-0.0066,,0.1899,0.6183,False,False,False,False,False,0,none,False,lower,,2,Tuesday
2010-04-20 03:00:00,0.351,0.3614,-0.0104,,0.1815,0.398,False,False,False,False,False,0,none,False,lower,,3,Tuesday
2010-04-20 04:00:00,0.3545,0.3682,-0.0137,,0.183,0.204,False,False,False,False,False,0,none,False,lower,,4,Tuesday
2010-04-20 05:00:00,0.3013,0.3111,-0.0099,,0.165,0.4267,False,False,False,False,False,0,none,False,lower,,5,Tuesday
2010-04-20 06:00:00,0.4444,0.4416,0.0028,,0.1689,1.1647,False,False,False,False,False,0,none,False,higher,,6,Tuesday
2010-04-20 07:00:00,1.7821,1.7773,0.0048,,0.1141,1.2842,False,False,False,False,False,0,none,False,higher,,7,Tuesday
2010-04-20 08:00:00,1.5909,1.5976,-0.0067,,0.1626,0.6099,False,False,False,False,False,0,none,False,lower,,8,Tuesday
2010-04-20 09:00:00,1.8861,1.9111,-0.025,,0.1417,-0.4541,False,False,False,False,False,0,none,False,lower,,9,Tuesday
2010-04-20 10:00:00,1.8645,1.8702,-0.0057,,0.1497,0.6664,False,False,False,False,False,0,none,False,lower,,10,Tuesday
2010-04-20 11:00:00,1.5848,1.5986,-0.0139,,0.1646,0.1928,False,False,False,False,False,0,none,False,lower,,11,Tuesday
2010-04-20 12:00:00,1.5755,1.5797,-0.0042,,0.1701,0.7552,False,False,False,False,False,0,none,False,lower,,12,Tuesday
2010-04-20 13:00:00,1.6599,1.6608,-0.0009,,0.1669,0.9496,False,False,False,False,False,0,none,False,lower,,13,Tuesday
2010-04-20 14:00:00,1.4857,1.5001,-0.0143,,0.1656,0.1651,False,False,False,False,False,0,none,False,lower,,14,Tuesday
2010-04-20 15:00:00,1.4511,1.4663,-0.0152,,0.1696,0.1167,False,False,False,False,False,0,none,False,lower,,15,Tuesday
2010-04-20 16:00:00,1.528,1.5496,-0.0216,,0.1609,-0.2564,False,False,False,False,False,0,none,False,lower,,16,Tuesday
2010-04-20 17:00:00,1.5625,1.5795,-0.017,,0.1669,0.0113,False,False,False,False,False,0,none,False,lower,,17,Tuesday
2010-04-20 18:00:00,1.2556,1.2672,-0.0116,,0.1601,0.3279,False,False,False,False,False,0,none,False,lower,,18,Tuesday
2010-04-20 19:00:00,1.406,1.4178,-0.0118,,0.168,0.3123,False,False,False,False,False,0,none,False,lower,,19,Tuesday
2010-04-20 20:00:00,2.4154,2.3788,0.0366,,0.0968,3.1335,False,False,False,False,False,0,none,False,higher,,20,Tuesday
2010-04-20 21:00:00,2.2706,2.2738,-0.0033,,0.1155,0.8116,False,False,False,False,False,0,none,False,lower,,21,Tuesday
2010-04-20 22:00:00,1.4235,1.4227,0.0009,,0.1424,1.0528,False,False,False,False,False,0,none,False,higher,,22,Tuesday
2010-04-20 23:00:00,0.4561,0.4671,-0.0109,,0.1314,0.3646,False,False,False,False,False,0,none,False,lower,,23,Tuesday
2010-04-21 00:00:00,0.9508,0.946,0.0049,,0.1556,1.2845,False,False,False,False,False,0,none,False,higher,,0,Wednesday
2010-04-21 01:00:00,0.7458,0.7729,-0.027,,0.181,-0.5741,False,False,False,False,False,0,none,False,lower,,1,Wednesday
2010-04-21 02:00:00,0.3595,0.3759,-0.0165,,0.1645,0.0412,False,False,False,False,False,0,none,False,lower,,2,Wednesday
2010-04-21 03:00:00,0.3177,0.3313,-0.0136,,0.1706,0.2098,False,False,False,False,False,0,none,False,lower,,3,Wednesday
2010-04-21 04:00:00,0.4173,0.433,-0.0156,,0.1703,0.0897,False,False,False,False,False,0,none,False,lower,,4,Wednesday
2010-04-21 05:00:00,0.4201,0.4361,-0.016,,0.1653,0.069,False,False,False,False,False,0,none,False,lower,,5,Wednesday
2010-04-21 06:00:00,0.4728,0.4894,-0.0166,,0.1582,0.0311,False,False,False,False,False,0,none,False,lower,,6,Wednesday
2010-04-21 07:00:00,1.1233,1.137,-0.0137,,0.151,0.202,False,False,False,False,False,0,none,False,lower,,7,Wednesday
2010-04-21 08:00:00,1.4977,1.5103,-0.0125,,0.1579,0.2702,False,False,False,False,False,0,none,False,lower,,8,Wednesday
2010-04-21 09:00:00,1.2514,1.2545,-0.0031,,0.1769,0.822,False,False,False,False,False,0,none,False,lower,,9,Wednesday
2010-04-21 10:00:00,1.787,1.793,-0.006,,0.147,0.6537,False,False,False,False,False,0,none,False,lower,,10,Wednesday
2010-04-21 11:00:00,1.7057,1.716,-0.0103,,0.1679,0.4019,False,False,False,False,False,0,none,False,lower,,11,Wednesday
2010-04-21 12:00:00,1.4616,1.4855,-0.0238,,0.1725,-0.3873,False,False,False,False,False,0,none,False,lower,,12,Wednesday
2010-04-21 13:00:00,1.4521,1.4696,-0.0175,,0.1793,-0.0213,False,False,False,False,False,0,none,False,lower,,13,Wednesday
2010-04-21 14:00:00,1.5218,1.5289,-0.0071,,0.1751,0.5851,False,False,False,False,False,0,none,False,lower,,14,Wednesday
2010-04-21 15:00:00,0.9395,0.9707,-0.0312,,0.1689,-0.8148,False,False,False,False,False,0,none,False,lower,,15,Wednesday
2010-04-21 16:00:00,0.4578,0.4798,-0.022,,0.1668,-0.2815,False,False,False,False,False,0,none,False,lower,,16,Wednesday
2010-04-21 17:00:00,1.2767,1.2813,-0.0046,,0.1514,0.7333,False,False,False,False,False,0,none,False,lower,,17,Wednesday
2010-04-21 18:00:00,1.3146,1.344,-0.0294,,0.1713,-0.7146,False,False,False,False,False,0,none,False,lower,,18,Wednesday
2010-04-21 19:00:00,0.5893,0.5938,-0.0044,,0.1604,0.7433,False,False,False,False,False,0,none,False,lower,,19,Wednesday
2010-04-21 20:00:00,1.2491,1.2496,-0.0005,,0.162,0.9746,False,False,False,False,False,0,none,False,lower,,20,Wednesday
2010-04-21 21:00:00,1.6815,1.6866,-0.0052,,0.1577,0.7005,False,False,False,False,False,0,none,False,lower,,21,Wednesday
2010-04-21 22:00:00,1.5153,1.5285,-0.0131,,0.1746,0.2358,False,False,False,False,False,0,none,False,lower,,22,Wednesday
2010-04-21 23:00:00,1.8233,1.8411,-0.0178,,0.1385,-0.038,False,False,False,False,False,0,none,False,lower,,23,Wednesday
2010-04-22 00:00:00,0.6506,0.6753,-0.0247,,0.1469,-0.4387,False,False,False,False,False,0,none,False,lower,,0,Thursday
2010-04-22 01:00:00,0.3698,0.3853,-0.0155,,0.1962,0.0987,False,False,False,False,False,0,none,False,lower,,1,Thursday
2010-04-22 02:00:00,0.4421,0.4495,-0.0074,,0.2057,0.5674,False,False,False,False,False,0,none,False,lower,,2,Thursday
2010-04-22 03:00:00,0.417,0.4333,-0.0164,,0.2042,0.0476,False,False,False,False,False,0,none,False,lower,,3,Thursday
2010-04-22 04:00:00,0.9284,0.9399,-0.0115,,0.1719,0.3335,False,False,False,False,True,0,none,False,lower,,4,Thursday
2010-04-22 05:00:00,0.4117,0.4502,-0.0385,,0.1762,-1.2453,False,False,False,False,False,0,none,False,lower,,5,Thursday
2010-04-22 06:00:00,0.3484,0.3705,-0.0221,,0.1844,-0.2886,False,False,False,False,False,0,none,False,lower,,6,Thursday
2010-04-22 07:00:00,0.4622,0.4702,-0.008,,0.1865,0.5334,False,False,False,False,False,0,none,False,lower,,7,Thursday
2010-04-22 08:00:00,0.8831,0.9003,-0.0172,,0.1747,-0.0038,False,False,False,False,False,0,none,False,lower,,8,Thursday
2010-04-22 09:00:00,1.711,1.7112,-0.0002,,0.1483,0.9898,False,False,False,False,False,0,none,False,lower,,9,Thursday
2010-04-22 10:00:00,1.8938,1.9049,-0.0111,,0.1553,0.3539,False,False,False,False,False,0,none,False,lower,,10,Thursday
2010-04-22 11:00:00,2.0479,2.0393,0.0086,,0.14,1.5057,False,False,False,False,False,0,none,False,higher,,11,Thursday
2010-04-22 12:00:00,2.2073,2.1674,0.0399,,0.1241,3.3291,False,False,False,False,False,0,none,False,higher,,12,Thursday
2010-04-22 13:00:00,1.9411,1.9006,0.0405,,0.1504,3.3627,False,False,False,False,False,0,none,False,higher,,13,Thursday
2010-04-22 14:00:00,1.5782,1.6023,-0.024,,0.1693,-0.3998,False,False,False,False,False,0,none,False,lower,,14,Thursday
2010-04-22 15:00:00,1.4151,1.437,-0.0219,,0.1782,-0.2738,False,False,False,False,False,0,none,False,lower,,15,Thursday
2010-04-22 16:00:00,1.465,1.4803,-0.0153,,0.1737,0.1109,False,False,False,False,False,0,none,False,lower,,16,Thursday
2010-04-22 17:00:00,1.03,1.0635,-0.0335,,0.173,-0.9499,False,False,False,False,False,0,none,False,lower,,17,Thursday
2010-04-22 18:00:00,0.4885,0.4924,-0.0039,,0.159,0.7738,False,False,False,False,False,0,none,False,lower,,18,Thursday
2010-04-22 19:00:00,0.5151,0.5384,-0.0233,,0.1772,-0.357,False,False,False,False,False,0,none,False,lower,,19,Thursday
2010-04-22 20:00:00,0.8746,0.8607,0.0139,,0.1708,1.8144,False,False,False,False,False,0,none,False,higher,,20,Thursday
2010-04-22 21:00:00,1.4799,1.5405,-0.0606,,0.1576,-2.5289,False,False,False,False,False,0,none,False,lower,,21,Thursday
2010-04-22 22:00:00,0.369,0.3854,-0.0163,,0.1404,0.0497,False,False,False,False,False,0,none,False,lower,,22,Thursday
2010-04-22 23:00:00,0.4185,0.4292,-0.0107,,0.2027,0.3785,False,False,False,False,False,0,none,False,lower,,23,Thursday
2010-04-23 00:00:00,0.3996,0.407,-0.0074,,0.2046,0.5674,False,False,False,False,False,0,none,False,lower,,0,Friday
2010-04-23 01:00:00,0.3092,0.3266,-0.0173,,0.2003,-0.008,False,False,False,False,False,0,none,False,lower,,1,Friday
2010-04-23 02:00:00,0.3478,0.3673,-0.0195,,0.2111,-0.1339,False,False,False,False,False,0,none,False,lower,,2,Friday
2010-04-23 03:00:00,0.3452,0.3633,-0.0181,,0.2086,-0.0554,False,False,False,False,False,0,none,False,lower,,3,Friday
2010-04-23 04:00:00,0.369,0.3847,-0.0157,,0.2079,0.0867,False,False,False,False,False,0,none,False,lower,,4,Friday
2010-04-23 05:00:00,0.3976,0.4052,-0.0076,,0.2053,0.5561,False,False,False,False,False,0,none,False,lower,,5,Friday
2010-04-23 06:00:00,1.3673,1.3683,-0.0009,,0.1367,0.9477,False,False,False,False,False,0,none,False,lower,,6,Friday
2010-04-23 07:00:00,0.8757,0.8834,-0.0076,,0.1727,0.556,False,False,False,False,False,0,none,False,lower,,7,Friday
2010-04-23 08:00:00,1.7224,1.7236,-0.0012,,0.1457,0.9319,False,False,False,False,False,0,none,False,lower,,8,Friday
2010-04-23 09:00:00,1.5312,1.5476,-0.0164,,0.1818,0.0462,False,False,False,False,False,0,none,False,lower,,9,Friday
2010-04-23 10:00:00,1.5628,1.5721,-0.0093,,0.1811,0.4603,False,False,False,False,False,0,none,False,lower,,10,Friday
2010-04-23 11:00:00,1.4343,1.4463,-0.012,,0.1866,0.3023,False,False,False,False,False,0,none,False,lower,,11,Friday
2010-04-23 12:00:00,1.4432,1.4615,-0.0184,,0.1874,-0.0697,False,False,False,False,False,0,none,False,lower,,12,Friday
2010-04-23 13:00:00,1.4595,1.4823,-0.0228,,0.1861,-0.3282,False,False,False,False,False,0,none,False,lower,,13,Friday
2010-04-23 14:00:00,1.5599,1.562,-0.0022,,0.1773,0.876,False,False,False,False,False,0,none,False,lower,,14,Friday
2010-04-23 15:00:00,0.7483,0.7804,-0.032,,0.1712,-0.8652,False,False,False,False,False,0,none,False,lower,,15,Friday
2010-04-23 16:00:00,0.4193,0.4403,-0.021,,0.1897,-0.2248,False,False,False,False,False,0,none,False,lower,,16,Friday
2010-04-23 17:00:00,0.4064,0.4228,-0.0163,,0.1999,0.0496,False,False,False,False,False,0,none,False,lower,,17,Friday
2010-04-23 18:00:00,0.3512,0.3676,-0.0164,,0.1888,0.0452,False,False,False,False,False,0,none,False,lower,,18,Friday
2010-04-23 19:00:00,0.8642,0.8601,0.0041,,0.1776,1.2384,False,False,False,False,False,0,none,False,higher,,19,Friday
2010-04-23 20:00:00,0.6341,0.6755,-0.0414,,0.1892,-1.4098,False,False,False,False,False,0,none,False,lower,,20,Friday
2010-04-23 21:00:00,0.4116,0.4315,-0.0199,,0.1907,-0.1567,False,False,False,False,False,0,none,False,lower,,21,Friday
2010-04-23 22:00:00,0.3639,0.3793,-0.0154,,0.1942,0.1059,False,False,False,False,False,0,none,False,lower,,22,Friday
2010-04-23 23:00:00,0.3518,0.3682,-0.0164,,0.2051,0.0477,False,False,False,False,False,0,none,False,lower,,23,Friday
2010-04-24 00:00:00,0.3025,0.3066,-0.004,,0.1411,0.7663,False,False,False,False,False,0,none,False,lower,,0,Saturday
2010-04-24 01:00:00,0.3926,0.3998,-0.0071,,0.1521,0.5855,False,False,False,False,False,0,none,False,lower,,1,Saturday
2010-04-24 02:00:00,0.4346,0.4444,-0.0098,,0.1555,0.4311,False,False,False,False,False,0,none,False,lower,,2,Saturday
2010-04-24 03:00:00,0.3771,0.3894,-0.0123,,0.1564,0.2849,False,False,False,False,False,0,none,False,lower,,3,Saturday
2010-04-24 04:00:00,0.3519,0.3624,-0.0105,,0.1556,0.3913,False,False,False,False,False,0,none,False,lower,,4,Saturday
2010-04-24 05:00:00,1.091,1.1056,-0.0145,,0.0991,0.1538,False,False,False,False,True,0,none,False,lower,,5,Saturday
2010-04-24 06:00:00,0.3795,0.3933,-0.0138,,0.1186,0.1975,False,False,False,False,False,0,none,False,lower,,6,Saturday
2010-04-24 07:00:00,0.413,0.4247,-0.0117,,0.1525,0.3173,False,False,False,False,False,0,none,False,lower,,7,Saturday
2010-04-24 08:00:00,0.3448,0.3556,-0.0108,,0.1432,0.3695,False,False,False,False,False,0,none,False,lower,,8,Saturday
2010-04-24 09:00:00,0.3543,0.3612,-0.0069,,0.1398,0.6016,False,False,False,False,False,0,none,False,lower,,9,Saturday
2010-04-24 10:00:00,0.3441,0.3535,-0.0094,,0.1288,0.4555,False,False,False,False,False,0,none,False,lower,,10,Saturday
2010-04-24 11:00:00,0.3548,0.3559,-0.0012,,0.1271,0.9344,False,False,False,False,False,0,none,False,lower,,11,Saturday
2010-04-24 12:00:00,0.5296,0.5441,-0.0144,,0.1141,0.1601,False,False,False,False,False,0,none,False,lower,,12,Saturday
2010-04-24 13:00:00,0.6028,0.6165,-0.0137,,0.118,0.2037,False,False,False,False,False,0,none,False,lower,,13,Saturday
2010-04-24 14:00:00,0.543,0.5587,-0.0157,,0.1076,0.0881,False,False,False,False,False,0,none,False,lower,,14,Saturday
2010-04-24 15:00:00,1.2421,1.2459,-0.0038,,0.0606,0.7804,False,False,False,False,False,0,none,False,lower,,15,Saturday
2010-04-24 16:00:00,0.6988,0.7322,-0.0334,,0.0867,-0.9438,False,False,False,False,False,0,none,False,lower,,16,Saturday
2010-04-24 17:00:00,1.6808,1.633,0.0478,,0.0495,3.7899,False,False,False,False,False,0,none,False,higher,,17,Saturday
2010-04-24 18:00:00,2.4453,2.4451,0.0002,,0.0137,1.0128,False,False,False,False,False,0,none,False,higher,,18,Saturday
2010-04-24 19:00:00,2.4781,2.4074,0.0707,,0.0315,5.1212,False,False,False,False,False,0,none,False,higher,,19,Saturday
2010-04-24 20:00:00,2.0275,2.0423,-0.0148,,0.0603,0.138,False,False,False,False,False,0,none,False,lower,,20,Saturday
2010-04-24 21:00:00,3.1433,3.085,0.0583,,-0.0022,4.4001,False,True,False,False,False,1,low,False,higher,isolation_forest,21,Saturday
2010-04-24 22:00:00,3.0312,3.0077,0.0235,,0.0191,2.372,False,False,False,False,False,0,none,False,higher,,22,Saturday
2010-04-24 23:00:00,1.7442,1.7265,0.0177,,0.0676,2.0343,False,False,False,False,False,0,none,False,higher,,23,Saturday
2010-04-25 00:00:00,1.6366,1.611,0.0256,,0.1069,2.4964,False,False,False,False,False,0,none,False,higher,,0,Sunday
2010-04-25 01:00:00,2.7611,2.6693,0.0919,,0.0144,6.3577,False,False,True,True,True,1,low,False,higher,residual,1,Sunday
2010-04-25 02:00:00,1.9335,1.9029,0.0307,,0.0687,2.7896,False,False,False,False,True,0,none,False,higher,,2,Sunday
2010-04-25 03:00:00,1.6507,1.6278,0.023,,0.096,2.3401,False,False,False,False,True,0,none,False,higher,,3,Sunday
2010-04-25 04:00:00,1.866,1.8166,0.0494,,0.0796,3.8836,False,False,False,True,True,0,none,False,higher,,4,Sunday
2010-04-25 05:00:00,1.7734,1.7973,-0.024,,0.0835,-0.3965,False,False,False,False,True,0,none,False,lower,,5,Sunday
2010-04-25 06:00:00,0.4263,0.468,-0.0417,,0.0513,-1.4316,False,False,False,False,False,0,none,False,lower,,6,Sunday
2010-04-25 07:00:00,0.4166,0.4292,-0.0126,,0.1034,0.267,False,False,False,False,False,0,none,False,lower,,7,Sunday
2010-04-25 08:00:00,0.4211,0.4265,-0.0054,,0.1025,0.6851,False,False,False,False,False,0,none,False,lower,,8,Sunday
2010-04-25 09:00:00,0.42,0.4263,-0.0062,,0.0995,0.6383,False,False,False,False,False,0,none,False,lower,,9,Sunday
2010-04-25 10:00:00,1.9057,1.8533,0.0524,,0.0287,4.0543,False,False,False,False,False,0,none,False,higher,,10,Sunday
2010-04-25 11:00:00,1.8239,1.8173,0.0066,,0.0827,1.3869,False,False,False,False,False,0,none,False,higher,,11,Sunday
2010-04-25 12:00:00,1.984,2.0088,-0.0248,,0.0647,-0.4462,False,False,False,False,False,0,none,False,lower,,12,Sunday
2010-04-25 13:00:00,1.9141,1.9469,-0.0327,,0.0694,-0.9065,False,False,False,False,False,0,none,False,lower,,13,Sunday
2010-04-25 14:00:00,0.7066,0.747,-0.0404,,0.0328,-1.3515,False,False,False,False,False,0,none,False,lower,,14,Sunday
2010-04-25 15:00:00,0.4285,0.4442,-0.0157,,0.057,0.0866,False,False,False,False,False,0,none,False,lower,,15,Sunday
2010-04-25 16:00:00,0.4439,0.4562,-0.0123,,0.059,0.2841,False,False,False,False,False,0,none,False,lower,,16,Sunday
2010-04-25 17:00:00,0.3283,0.3416,-0.0133,,0.0601,0.2246,False,False,False,False,False,0,none,False,lower,,17,Sunday
2010-04-25 18:00:00,0.3828,0.3965,-0.0138,,0.0759,0.1981,False,False,False,False,False,0,none,False,lower,,18,Sunday
2010-04-25 19:00:00,0.4354,0.4497,-0.0143,,0.0965,0.165,False,False,False,False,False,0,none,False,lower,,19,Sunday
2010-04-25 20:00:00,0.3683,0.3838,-0.0155,,0.1034,0.0986,False,False,False,False,False,0,none,False,lower,,20,Sunday
2010-04-25 21:00:00,0.3678,0.379,-0.0111,,0.1137,0.3517,False,False,False,False,False,0,none,False,lower,,21,Sunday
2010-04-25 22:00:00,0.9214,0.9466,-0.0252,,0.1104,-0.4651,False,False,False,False,False,0,none,False,lower,,22,Sunday
2010-04-25 23:00:00,0.3962,0.4115,-0.0153,,0.1293,0.1089,False,False,False,False,False,0,none,False,lower,,23,Sunday
2010-04-26 00:00:00,0.4195,0.4319,-0.0124,,0.2039,0.281,False,False,False,False,False,0,none,False,lower,,0,Monday
2010-04-26 01:00:00,0.3576,0.3751,-0.0175,,0.2084,-0.0166,False,False,False,False,False,0,none,False,lower,,1,Monday
2010-04-26 02:00:00,0.3525,0.371,-0.0185,,0.2153,-0.0747,False,False,False,False,False,0,none,False,lower,,2,Monday
2010-04-26 03:00:00,0.3615,0.3849,-0.0234,,0.209,-0.3619,False,False,False,False,False,0,none,False,lower,,3,Monday
2010-04-26 04:00:00,0.3989,0.4114,-0.0125,,0.1992,0.2734,False,False,False,False,False,0,none,False,lower,,4,Monday
2010-04-26 05:00:00,0.3567,0.3744,-0.0177,,0.1927,-0.0307,False,False,False,False,False,0,none,False,lower,,5,Monday
2010-04-26 06:00:00,0.3558,0.3719,-0.0161,,0.1864,0.0638,False,False,False,False,False,0,none,False,lower,,6,Monday
2010-04-26 07:00:00,0.3583,0.3763,-0.0179,,0.1852,-0.0438,False,False,False,False,False,0,none,False,lower,,7,Monday
2010-04-26 08:00:00,1.1722,1.1883,-0.016,,0.1453,0.0661,False,False,False,False,False,0,none,False,lower,,8,Monday
2010-04-26 09:00:00,0.5756,0.594,-0.0184,,0.167,-0.0718,False,False,False,False,False,0,none,False,lower,,9,Monday
2010-04-26 10:00:00,0.399,0.4285,-0.0295,,0.1789,-0.7156,False,False,False,False,False,0,none,False,lower,,10,Monday
2010-04-26 11:00:00,0.5158,0.5363,-0.0206,,0.1721,-0.197,False,False,False,False,False,0,none,False,lower,,11,Monday
2010-04-26 12:00:00,0.4147,0.4346,-0.0199,,0.1706,-0.1583,False,False,False,False,False,0,none,False,lower,,12,Monday
2010-04-26 13:00:00,0.5906,0.5979,-0.0073,,0.1491,0.5742,False,False,False,False,False,0,none,False,lower,,13,Monday
2010-04-26 14:00:00,0.4248,0.415,0.0098,,0.1584,1.5701,False,False,False,False,False,0,none,False,higher,,14,Monday
2010-04-26 15:00:00,1.7114,1.7352,-0.0239,,0.0635,-0.3903,False,False,False,False,False,0,none,False,lower,,15,Monday
2010-04-26 16:00:00,0.9776,0.9975,-0.0199,,0.1145,-0.1607,False,False,False,False,False,0,none,False,lower,,16,Monday
2010-04-26 17:00:00,0.376,0.3948,-0.0188,,0.1512,-0.094,False,False,False,False,False,0,none,False,lower,,17,Monday
2010-04-26 18:00:00,0.4851,0.4817,0.0035,,0.1646,1.203,False,False,False,False,False,0,none,False,higher,,18,Monday
2010-04-26 19:00:00,1.483,1.5134,-0.0304,,0.0982,-0.7697,False,False,False,False,False,0,none,False,lower,,19,Monday
2010-04-26 20:00:00,1.4643,1.4798,-0.0155,,0.1399,0.1001,False,False,False,False,False,0,none,False,lower,,20,Monday
2010-04-26 21:00:00,1.4258,1.4444,-0.0186,,0.1485,-0.0846,False,False,False,False,False,0,none,False,lower,,21,Monday
2010-04-26 22:00:00,2.1843,2.1824,0.0019,,0.0745,1.1147,False,False,False,False,False,0,none,False,higher,,22,Monday
2010-04-26 23:00:00,0.8843,0.9124,-0.0281,,0.1284,-0.6394,False,False,False,False,False,0,none,False,lower,,23,Monday
2010-04-27 00:00:00,0.9057,0.906,-0.0003,,0.1871,0.9837,False,False,False,False,False,0,none,False,lower,,0,Tuesday
2010-04-27 01:00:00,0.8449,0.8572,-0.0122,,0.1929,0.2877,False,False,False,False,False,0,none,False,lower,,1,Tuesday
2010-04-27 02:00:00,0.8373,0.8537,-0.0164,,0.1961,0.0463,False,False,False,False,True,0,none,False,lower,,2,Tuesday
2010-04-27 03:00:00,0.7849,0.8072,-0.0223,,0.1956,-0.2976,False,False,False,False,True,0,none,False,lower,,3,Tuesday
2010-04-27 04:00:00,0.8844,0.8931,-0.0087,,0.1871,0.4937,False,False,False,False,True,0,none,False,lower,,4,Tuesday
2010-04-27 05:00:00,0.8395,0.8559,-0.0164,,0.1941,0.0462,False,False,False,False,True,0,none,False,lower,,5,Tuesday
2010-04-27 06:00:00,0.8297,0.8502,-0.0205,,0.1926,-0.1951,False,False,False,False,False,0,none,False,lower,,6,Tuesday
2010-04-27 07:00:00,0.805,0.8234,-0.0184,,0.195,-0.0732,False,False,False,False,False,0,none,False,lower,,7,Tuesday
2010-04-27 08:00:00,2.2632,2.2252,0.0379,,0.0707,3.2134,False,False,False,False,False,0,none,False,higher,,8,Tuesday
